N,Key,Operation,Probe Count,Traverse count
4202,2063129615,Insert,1,19
4203,1417363530,Insert,1,11
4204,745902906,Insert,1,19
4205,620869852,Search,1,19
4206,49446277,Search,1,15
4207,1003740225,Insert,1,17
4208,796065856,Search,3,11
4209,399181119,Insert,1,16
4210,1150721610,Insert,1,18
4211,1367896605,Insert,1,15
4212,1180925493,Insert,4,16
4213,1207247352,Search,1,10
4214,1778932842,Insert,2,14
4215,1336939874,Search,2,16
4216,471209443,Insert,2,20
4217,1695858317,Search,1,13
4218,1956843928,Insert,2,19
4219,670143949,Insert,1,16
4220,106731758,Insert,1,10
4221,622967995,Search,3,17
4222,646633299,Insert,1,16
4223,498776271,Insert,1,20
4224,939374888,Insert,1,17
4225,2144792407,Insert,1,9
4226,21814907,Search,1,8
4227,1211305962,Insert,1,13
4228,280248587,Insert,3,13
4229,1493636906,Insert,1,12
4230,1762643647,Search,1,19
4231,1460042,Insert,2,11
4232,225876865,Insert,2,15
4233,1303370708,Search,1,16
4234,549847551,Search,1,16
4235,901056787,Insert,1,16
4236,26877288,Insert,2,13
4237,17469719,Insert,2,12
4238,1814248017,Insert,1,12
4239,1310312448,Insert,2,17
4240,1666366187,Insert,2,14
4241,681070454,Insert,1,18
4242,571714157,Insert,1,22
4243,480159815,Insert,2,17
4244,596716421,Insert,3,14
4245,701902665,Search,1,19
4246,1749710672,Search,1,10
4247,1077890367,Search,2,16
4248,589109793,Search,1,18
4249,1989077688,Insert,2,16
4250,1226062721,Insert,1,14
4251,1600456647,Insert,1,14
4252,240775159,Insert,1,12
4253,1072270118,Search,1,16
4254,229300683,Insert,1,13
4255,820869604,Insert,1,14
4256,1421700652,Insert,2,11
4257,876218128,Search,4,19
4258,503407788,Search,1,13
4259,2008233526,Insert,1,11
4260,1292079047,Insert,1,16
4261,1231060932,Insert,2,10
4262,530893827,Insert,1,23
4263,1398810806,Insert,2,17
4264,664904128,Search,2,16
4265,2095143409,Search,1,9
4266,1877694231,Insert,1,13
4267,1029670098,Insert,5,18
4268,190702046,Insert,2,18
4269,1875002991,Insert,2,14
4270,93492412,Insert,1,11
4271,470950634,Insert,2,21
4272,1221156249,Insert,4,15
4273,94952455,Insert,1,8
4274,1012489981,Search,2,21
4275,696827499,Insert,2,17
4276,2122213037,Insert,1,11
4277,147085457,Search,1,21
4278,563673824,Search,1,19
4279,121829743,Insert,1,18
4280,714297218,Insert,2,21
4281,1788977406,Insert,2,10
4282,1432142191,Insert,1,14
4283,1407882235,Search,1,12
4284,233179758,Insert,1,11
4285,322564213,Insert,1,15
4286,2112567447,Search,1,11
4287,2003856349,Insert,1,11
4288,713339573,Insert,1,19
4289,919280634,Insert,1,19
4290,1590896964,Search,1,17
4291,1845450389,Insert,1,11
4292,1939402294,Insert,1,10
4293,372253633,Insert,2,19
4294,2086225548,Insert,1,18
4295,21219330,Insert,2,12
4296,1193123237,Insert,1,17
4297,811447656,Search,1,14
4298,1360442552,Insert,1,19
4299,2029452856,Insert,1,13
4300,1449471607,Search,2,16
4301,812445179,Search,1,18
4302,337718637,Insert,4,17
4303,1144822006,Search,1,13
4304,444019836,Insert,1,16
4305,1165000409,Search,1,21
4306,412863035,Insert,1,17
4307,721097184,Search,1,19
4308,1736529443,Insert,1,13
4309,174230420,Insert,1,18
4310,1442533133,Insert,1,12
4311,1927231489,Insert,2,11
4312,2049233411,Insert,1,13
4313,849203143,Search,2,11
4314,1536025545,Insert,2,13
4315,250698475,Insert,4,13
4316,1122906012,Insert,2,17
4317,1630978000,Insert,2,17
4318,732607375,Search,2,14
4319,947525975,Insert,2,22
4320,1097635401,Insert,1,17
4321,1359766598,Search,2,18
4322,1752807743,Insert,1,10
4323,1928688315,Search,1,12
4324,1661823193,Insert,3,13
4325,582109469,Search,2,17
4326,739129160,Insert,2,14
4327,1037466287,Insert,2,19
4328,1895002951,Insert,1,13
4329,379514033,Search,1,16
4330,1061693373,Insert,2,12
4331,893838988,Insert,1,15
4332,460858876,Insert,1,22
4333,1980974007,Insert,1,15
4334,591805729,Insert,2,15
4335,658361609,Search,3,16
4336,350040497,Search,1,15
4337,252777523,Insert,1,7
4338,205743993,Insert,1,19
4339,530547629,Insert,1,21
4340,273996853,Insert,1,11
4341,670244637,Search,1,16
4342,1398867230,Insert,1,18
4343,1890990181,Insert,1,16
4344,155966061,Insert,1,16
4345,1736585867,Insert,1,14
4346,187526369,Insert,1,12
4347,568829096,Insert,2,23
4348,1816272028,Search,2,12
4349,1325631662,Insert,1,14
4350,361756789,Insert,1,14
4351,2011362229,Insert,1,13
4352,1105379504,Insert,1,16
4353,263506552,Insert,2,8
4354,1399904126,Insert,1,19
4355,1356077979,Insert,4,14
4356,1386412565,Insert,2,18
4357,883398479,Insert,1,18
4358,156120306,Insert,1,17
4359,336564318,Insert,3,15
4360,488722574,Insert,1,20
4361,31412013,Search,1,15
4362,1817943500,Insert,2,14
4363,1075693478,Insert,1,17
4364,1526188861,Insert,1,10
4365,1424116972,Search,1,12
4366,1051199656,Search,2,23
4367,722025547,Search,3,19
4368,1565462803,Insert,1,14
4369,2137386851,Insert,1,8
4370,272544201,Insert,1,8
4371,2026321680,Insert,1,14
4372,1970877211,Insert,1,19
4373,864349930,Insert,1,14
4374,131615555,Insert,1,18
4375,1058844802,Search,1,17
4376,29137556,Insert,1,13
4377,1612787442,Search,1,17
4378,1946285392,Search,1,15
4379,1394897559,Insert,1,16
4380,1010565840,Search,1,21
4381,405612408,Insert,1,17
4382,1428004786,Insert,3,12
4383,1138404092,Insert,2,12
4384,561578469,Insert,1,19
4385,1017107006,Insert,2,17
4386,759727089,Search,2,13
4387,1325930462,Insert,1,15
4388,1130407565,Insert,3,16
4389,195255020,Insert,1,16
4390,1687687251,Insert,1,10
4391,994286146,Insert,2,19
4392,1300634524,Insert,1,17
4393,817766356,Search,1,18
4394,1951193804,Insert,1,17
4395,246706624,Insert,1,14
4396,867118395,Search,1,18
4397,509228856,Insert,1,16
4398,1687687251,Search,1,11
4399,1190122721,Insert,3,16
4400,1130105103,Insert,1,17
4401,665349162,Insert,2,15
4402,1526687039,Insert,2,11
4403,1618827678,Insert,1,19
4404,335809014,Insert,3,16
4405,454896870,Insert,1,20
4406,997532891,Insert,1,18
4407,1901271818,Insert,1,15
4408,444800073,Insert,1,16
4409,1270077093,Insert,2,16
4410,1780109850,Insert,3,13
4411,268193636,Insert,1,8
4412,2134427023,Insert,1,13
4413,1911725405,Insert,2,12
4414,2129813622,Search,1,16
4415,297331192,Insert,1,10
4416,1381840935,Insert,1,16
4417,169854165,Insert,2,14
4418,1725335979,Insert,1,11
4419,372761379,Insert,1,19
4420,1621553119,Search,2,15
4421,731432634,Insert,1,15
4422,1045156084,Search,1,20
4423,594959337,Insert,4,18
4424,1698691841,Insert,3,16
4425,1861840199,Insert,1,13
4426,790214357,Insert,1,11
4427,1238895445,Insert,1,15
4428,708642697,Insert,2,20
4429,1120619008,Search,1,21
4430,1219137353,Search,1,16
4431,2090848882,Insert,1,14
4432,1042605601,Insert,1,19
4433,955349321,Insert,1,21
4434,2014149915,Search,1,14
4435,452594090,Insert,1,21
4436,1586350007,Search,1,10
4437,85244674,Insert,1,12
4438,2085454425,Insert,3,17
4439,1117943252,Insert,2,19
4440,1611931713,Insert,1,17
4441,1556798455,Insert,1,11
4442,1453752267,Insert,2,12
4443,1245841955,Search,2,11
4444,2066828583,Insert,3,16
4445,406847698,Insert,1,17
4446,730650837,Search,1,12
4447,1207540437,Insert,3,11
4448,364145009,Insert,1,15
4449,1676924791,Insert,3,12
4450,840166639,Insert,1,14
4451,1205352353,Search,1,11
4452,632338645,Insert,1,17
4453,1663868167,Insert,3,14
4454,1328541257,Search,1,13
4455,604408396,Insert,1,19
4456,929669838,Insert,1,19
4457,898225454,Insert,3,16
4458,774262561,Insert,1,14
4459,812091258,Search,1,18
4460,507522169,Insert,3,18
4461,1270986833,Insert,1,16
4462,1505695195,Insert,1,14
4463,1102481506,Insert,2,15
4464,822195027,Insert,2,14
4465,1220051746,Insert,2,16
4466,1892695863,Insert,1,17
4467,2061090472,Insert,1,19
4468,1928694443,Insert,1,12
4469,1836061097,Insert,1,13
4470,246302631,Search,3,14
4471,956212425,Insert,1,22
4472,736560116,Insert,1,13
4473,141171539,Insert,3,17
4474,1041457099,Insert,1,20
4475,674530893,Insert,1,15
4476,1259114792,Insert,1,15
4477,505905164,Insert,1,16
4478,83845700,Insert,1,13
4479,1990537874,Search,1,15
4480,712230287,Search,1,18
4481,565383411,Insert,2,20
4482,425250100,Insert,2,18
4483,490693399,Insert,1,18
4484,1772923848,Insert,1,10
4485,789395109,Insert,1,10
4486,1977594696,Search,1,14
4487,20134542,Insert,2,13
4488,465606839,Insert,1,22
4489,1421733754,Insert,1,12
4490,1684002709,Insert,1,13
4491,1070015235,Insert,1,18
4492,203919944,Insert,1,20
4493,434744515,Insert,2,15
4494,1844277796,Insert,1,15
4495,1774941154,Search,1,13
4496,711442113,Insert,1,18
4497,1149155702,Search,1,13
4498,1705731349,Insert,1,8
4499,1202489343,Insert,1,19
4500,1788574069,Search,1,9
4501,1511866368,Search,1,12
4502,1813923619,Insert,1,13
4503,380442728,Insert,3,17
4504,275057441,Insert,1,9
4505,1559135835,Insert,1,17
4506,294049552,Insert,1,13
4507,1331974865,Search,1,13
4508,56268236,Insert,3,14
4509,1829145441,Search,2,12
4510,1866894962,Search,1,12
4511,1247713284,Insert,1,14
4512,1411698119,Search,2,12
4513,1250261977,Insert,1,14
4514,792828352,Insert,1,11
4515,300078813,Search,1,10
4516,1442199562,Search,1,11
4517,1388884824,Insert,1,17
4518,1679342889,Search,3,11
4519,144235428,Insert,1,19
4520,1467359246,Insert,2,9
4521,1266415369,Search,1,14
4522,500515968,Insert,1,16
4523,650140592,Insert,2,17
4524,1551204946,Insert,1,14
4525,1065899379,Insert,1,17
4526,1075390692,Insert,2,18
4527,2041898345,Insert,1,14
4528,691339579,Insert,1,18
4529,2091881903,Search,1,15
4530,1864785801,Insert,4,11
4531,2025059842,Search,4,14
4532,2062032888,Insert,1,20
4533,1156946418,Insert,1,19
4534,1139035908,Insert,1,13
4535,1598551949,Insert,1,17
4536,79478005,Insert,3,16
4537,1342955852,Insert,1,19
4538,1070911300,Search,2,18
4539,870695616,Search,1,17
4540,2033296465,Insert,1,11
4541,1618168458,Search,1,20
4542,1923755801,Insert,1,13
4543,839375268,Search,1,15
4544,1588053338,Search,1,16
4545,920629320,Search,1,17
4546,2054397966,Insert,2,15
4547,1591544166,Insert,1,16
4548,247418753,Search,1,13
4549,978761496,Insert,1,22
4550,1720837937,Insert,1,12
4551,1462802652,Search,1,12
4552,2055581402,Search,1,14
4553,6634417,Search,1,15
4554,1971986894,Insert,1,20
4555,1253818937,Insert,1,13
4556,1132490124,Insert,2,13
4557,445950580,Search,1,15
4558,118552798,Insert,1,17
4559,1310087173,Insert,2,18
4560,232719761,Insert,1,12
4561,1356121991,Search,2,15
4562,1368814775,Insert,1,14
4563,2102915525,Insert,1,14
4564,706446614,Search,1,21
4565,1621604585,Insert,1,15
4566,1513050203,Insert,2,11
4567,1422791123,Insert,2,11
4568,2103406082,Search,1,15
4569,2122120553,Insert,1,12
4570,15707147,Insert,1,10
4571,826512422,Insert,1,14
4572,1040536284,Insert,1,21
4573,1091097840,Insert,2,19
4574,720927119,Insert,1,17
4575,1731875863,Insert,2,10
4576,808399993,Insert,1,15
4577,635476359,Insert,1,18
4578,741338633,Insert,3,15
4579,1947435901,Insert,1,17
4580,86544661,Insert,1,13
4581,820816638,Insert,1,15
4582,1142908106,Insert,1,12
4583,2119841126,Insert,1,10
4584,597088791,Insert,1,15
4585,1049822424,Insert,1,23
4586,1563901644,Insert,2,15
4587,504758401,Search,1,14
4588,1575850287,Insert,1,16
4589,623176713,Insert,2,18
4590,1388404890,Insert,1,20
4591,682185576,Insert,1,17
4592,1755666838,Insert,2,17
4593,790895467,Search,1,11
4594,1506957688,Insert,1,14
4595,1992272749,Insert,1,16
4596,1988386599,Insert,2,13
4597,1869450692,Search,2,10
4598,1241546229,Search,1,13
4599,728288815,Insert,2,14
4600,1947704626,Insert,1,18
4601,1760423226,Search,2,16
4602,1462507536,Insert,1,12
4603,1370709689,Search,1,14
4604,93855370,Insert,1,11
4605,1223012102,Insert,1,15
4606,1437144441,Insert,1,11
4607,109562517,Insert,2,10
4608,2049524524,Insert,5,13
4609,2140423629,Search,1,11
4610,330197077,Insert,1,21
4611,1200660357,Insert,1,17
4612,622967995,Insert,3,17
4613,2062072940,Insert,1,21
4614,1470862481,Search,1,11
4615,343933654,Search,1,16
4616,2009060351,Insert,2,13
4617,2136627298,Search,2,11
4618,1258444355,Insert,2,16
4619,1999228268,Search,1,13
4620,655927925,Insert,1,17
4621,1809012604,Insert,2,16
4622,1980974007,Search,1,16
4623,1344989016,Insert,2,19
4624,1476744563,Insert,3,7
4625,967304586,Search,1,17
4626,804437062,Insert,2,12
4627,1234836114,Search,1,15
4628,1317346494,Insert,2,18
4629,2073833354,Insert,2,16
4630,1854259486,Insert,1,12
4631,733764490,Insert,1,14
4632,443979049,Search,1,17
4633,1502199993,Insert,1,13
4634,329952552,Insert,2,22
4635,2132051756,Search,2,14
4636,2122169380,Insert,1,13
4637,36901921,Insert,3,12
4638,1703859263,Search,3,9
4639,2085619390,Insert,1,19
4640,1481643420,Insert,4,10
4641,1190019838,Search,1,10
4642,2029174670,Insert,1,14
4643,1926522341,Insert,3,10
4644,62448587,Insert,4,16
4645,1829395648,Insert,1,12
4646,1241546229,Insert,1,13
4647,156303957,Insert,1,18
4648,904924102,Insert,1,15
4649,1906305650,Search,1,14
4650,143017728,Search,1,19
4651,531207022,Insert,1,24
4652,265866474,Insert,1,10
4653,806964978,Insert,1,16
4654,861404099,Insert,1,17
4655,1466526832,Insert,1,10
4656,1429932974,Insert,1,14
4657,775993391,Insert,3,14
4658,1328103535,Insert,2,13
4659,734374676,Search,1,12
4660,844907551,Search,1,13
4661,540893681,Insert,2,18
4662,1431921316,Insert,1,15
4663,989632491,Insert,1,18
4664,1885882697,Insert,1,15
4665,761182231,Insert,3,14
4666,1794069554,Insert,1,14
4667,1634561015,Search,1,13
4668,1055745543,Insert,1,16
4669,687531937,Insert,1,17
4670,1500845392,Insert,1,13
4671,1789510033,Insert,2,11
4672,42248282,Insert,1,9
4673,1830797944,Insert,2,13
4674,1764195765,Insert,1,19
4675,79150203,Insert,1,13
4676,1768933686,Insert,1,11
4677,1098355537,Insert,2,17
4678,2108324873,Insert,3,14
4679,1547972379,Insert,1,9
4680,1160804124,Insert,2,23
4681,1790236873,Insert,1,12
4682,642034960,Insert,1,18
4683,1317108081,Insert,2,19
4684,547677328,Insert,1,16
4685,1173241982,Insert,1,18
4686,1390072099,Search,2,12
4687,475133105,Search,2,20
4688,1055710478,Search,1,16
4689,1582974555,Insert,2,14
4690,1354642306,Insert,1,15
4691,750868999,Search,1,17
4692,2034646081,Insert,1,13
4693,902017739,Insert,1,13
4694,637091632,Insert,1,18
4695,663155824,Insert,1,16
4696,82637626,Insert,2,13
4697,1177985313,Insert,1,16
4698,2095077140,Insert,1,9
4699,1072270118,Insert,1,16
4700,1297633415,Search,1,20
4701,916384362,Insert,1,18
4702,708775723,Insert,1,18
4703,1805338134,Search,1,11
4704,718856024,Insert,1,17
4705,1972129905,Insert,1,21
4706,1396307660,Insert,1,15
4707,72217768,Insert,1,12
4708,1614156290,Insert,1,19
4709,1438555942,Insert,1,11
4710,93623034,Search,1,12
4711,1903015713,Insert,1,15
4712,1230868407,Insert,3,11
4713,566647212,Search,1,17
4714,1517706145,Insert,2,11
4715,1524465751,Insert,1,13
4716,181740296,Insert,1,17
4717,1478547370,Insert,1,9
4718,924954483,Insert,1,17
4719,1342544420,Insert,2,20
4720,1121300596,Insert,1,21
4721,1566989443,Insert,1,13
4722,512168853,Insert,1,22
4723,1668977924,Insert,1,17
4724,592747778,Insert,2,16
4725,2095143409,Insert,1,10
4726,876136582,Insert,1,19
4727,479910211,Insert,3,18
4728,849677500,Insert,1,13
4729,1513228215,Insert,1,12
4730,1143066036,Insert,2,13
4731,932315127,Insert,1,17
4732,543729880,Insert,2,17
4733,1090659528,Insert,2,19
4734,1348565417,Search,1,14
4735,2004585245,Insert,1,12
4736,1460114243,Insert,1,12
4737,1799435252,Insert,1,12
4738,575957621,Insert,2,22
4739,1284760500,Insert,2,18
4740,1048259264,Insert,1,24
4741,853427711,Search,1,10
4742,648175389,Insert,1,16
4743,751433143,Insert,2,18
4744,1505516388,Search,1,11
4745,339331559,Insert,1,17
4746,403707454,Insert,2,14
4747,1982301550,Insert,1,16
4748,1857037704,Insert,2,12
4749,1928173206,Insert,3,13
4750,16558199,Insert,1,12
4751,413085558,Search,1,17
4752,1188101427,Insert,1,16
4753,705644041,Insert,1,21
4754,1359102619,Insert,1,16
4755,161918375,Insert,2,21
4756,125149836,Insert,1,19
4757,1871271473,Insert,2,13
4758,1830896299,Insert,1,14
4759,717897614,Insert,2,18
4760,1474488038,Search,2,9
4761,1818931234,Insert,3,13
4762,559549233,Insert,1,21
4763,1197807826,Insert,1,17
4764,521125086,Insert,1,14
4765,2072777448,Insert,1,16
4766,193390214,Insert,1,16
4767,1453440213,Insert,2,13
4768,2036193243,Search,2,13
4769,469023681,Insert,1,21
4770,1284049742,Insert,1,19
4771,1310541810,Insert,2,18
4772,1929137924,Insert,1,13
4773,936001346,Insert,1,19
4774,1886499431,Insert,1,15
4775,1066414776,Insert,1,18
4776,1984260611,Insert,1,14
4777,387191173,Insert,1,16
4778,1334236332,Search,1,18
4779,333251551,Search,2,19
4780,1817847919,Insert,2,15
4781,176108522,Insert,1,21
4782,294312789,Search,1,13
4783,1207540437,Search,3,12
4784,695806352,Search,1,17
4785,790898627,Insert,1,11
4786,1652665822,Insert,1,14
4787,2033146226,Insert,1,10
4788,571588185,Insert,1,22
4789,1421340498,Search,1,11
4790,1669224021,Insert,1,14
4791,1632547832,Search,1,18
4792,1073764005,Insert,1,16
4793,1888560887,Search,2,18
4794,1277232226,Insert,1,17
4795,102901756,Search,1,13
4796,274112828,Search,1,12
4797,1076248823,Search,1,15
4798,880842992,Insert,1,17
4799,1235682380,Insert,2,16
4800,1402382063,Insert,2,10
4801,604630817,Insert,1,20
4802,712529691,Search,1,18
4803,1405491754,Search,1,11
4804,919095031,Insert,1,20
4805,2120279677,Insert,1,11
4806,276078403,Insert,2,10
4807,622985792,Search,1,19
4808,1478644265,Insert,1,10
4809,1111944540,Search,2,14
4810,1170603855,Insert,1,18
4811,1629008029,Search,1,17
4812,797203490,Insert,2,11
4813,1403938065,Insert,4,10
4814,1363994069,Insert,1,13
4815,103160055,Insert,1,13
4816,1872961746,Insert,2,15
4817,1957865707,Search,1,16
4818,500560164,Insert,1,17
4819,1413701866,Insert,1,11
4820,1654616022,Insert,2,15
4821,1436561510,Insert,1,10
4822,1152717649,Insert,2,23
4823,573547151,Insert,2,22
4824,1273338473,Insert,2,17
4825,1539908822,Insert,1,12
4826,243911422,Insert,4,16
4827,1449446995,Insert,3,16
4828,660815438,Search,2,16
4829,183323802,Insert,1,15
4830,1896577244,Insert,1,14
4831,1335109574,Insert,2,17
4832,754911987,Insert,1,15
4833,1418317617,Insert,1,12
4834,39157976,Search,1,9
4835,261389931,Insert,1,11
4836,2032144214,Insert,1,7
4837,151676962,Insert,2,16
4838,1497072312,Insert,2,13
4839,1287042629,Insert,1,19
4840,302751790,Search,1,10
4841,756307779,Insert,1,16
4842,268683695,Insert,1,9
4843,1259838658,Insert,1,14
4844,1032386183,Insert,2,19
4845,1747327960,Insert,1,11
4846,282958866,Insert,1,12
4847,1829589673,Insert,2,13
4848,890441479,Search,1,16
4849,1003782378,Insert,1,18
4850,1646952935,Insert,2,12
4851,1220190527,Search,2,16
4852,228133205,Search,1,14
4853,1932749728,Insert,1,15
4854,729260476,Insert,1,15
4855,29451,Insert,2,10
4856,1198967946,Insert,2,18
4857,1129301236,Search,2,17
4858,236392851,Insert,1,11
4859,1436590962,Insert,3,11
4860,204201948,Insert,2,20
4861,809940002,Insert,2,15
4862,562445787,Insert,1,19
4863,1744110770,Insert,2,10
4864,1053851424,Insert,1,18
4865,2011892783,Insert,1,14
4866,1927434572,Insert,1,14
4867,802945021,Insert,2,14
4868,1199518709,Insert,1,17
4869,534862912,Insert,2,21
4870,910156289,Search,1,14
4871,73778990,Insert,1,14
4872,1460908640,Insert,1,12
4873,419523478,Insert,1,18
4874,225455952,Insert,2,15
4875,810497304,Insert,2,16
4876,2034025445,Search,1,12
4877,1706566107,Insert,1,9
4878,468297291,Search,1,22
4879,981763732,Insert,2,23
4880,1079181000,Insert,1,18
4881,651810290,Search,1,17
4882,1746912807,Search,1,12
4883,818921117,Insert,1,14
4884,2014149915,Insert,3,15
4885,679025312,Insert,1,19
4886,1810939411,Search,1,12
4887,1101879983,Insert,1,16
4888,1696255940,Insert,3,13
4889,1665803848,Search,1,15
4890,645040761,Search,1,16
4891,1682807690,Insert,2,14
4892,601349271,Insert,1,16
4893,1481522020,Insert,1,9
4894,264584519,Insert,2,11
4895,601378722,Insert,2,17
4896,533006319,Insert,2,22
4897,500977370,Insert,2,16
4898,540653633,Search,2,19
4899,1524465751,Search,1,14
4900,2037969684,Insert,2,10
4901,737208267,Insert,1,13
4902,1807566883,Search,1,8
4903,1310917372,Insert,2,19
4904,1546292822,Search,2,8
4905,1231242604,Search,1,8
4906,1753007938,Search,1,11
4907,1622764838,Search,1,15
4908,452931824,Insert,1,22
4909,333835389,Insert,1,19
4910,217285148,Insert,4,15
4911,603136180,Search,1,16
4912,317340959,Insert,2,16
4913,1068323135,Search,3,15
4914,113786314,Insert,1,17
4915,217063390,Search,2,21
4916,1138360275,Search,1,13
4917,1020230169,Insert,1,17
4918,1516859668,Insert,2,6
4919,1447331833,Search,1,17
4920,648649226,Insert,1,17
4921,1094009160,Insert,1,16
4922,830284660,Insert,1,12
4923,1872973801,Search,2,12
4924,1068172704,Insert,1,15
4925,1319465112,Insert,1,18
4926,1640781965,Insert,4,17
4927,627255163,Insert,1,20
